product_id,product_name,brand,category,sub_category,description,color,size,material,gender,mfr_cost,shipping_charge,price,country_of_origin,care_instructions,warranty_months,rating,launch_year
FW0058,Nike Formal Shoes - White (Size 7),Nike,Footwear,Formal Shoes,"The Nike formal shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,7,Mesh upper with rubber sole,Unisex,1082.24,66.25,2347.06,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.9,2022
FW0059,Adidas Sandals - Blue (Size 9),Adidas,Footwear,Sandals,"The Adidas sandals in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,9,Mesh upper with rubber sole,Men,2159.27,115.17,3218.54,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.7,2025
FW0060,Skechers Casual Shoes - White (Size 11),Skechers,Footwear,Casual Shoes,"The Skechers casual shoes in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,11,Mesh upper with rubber sole,Unisex,1522.28,105.62,2714.16,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.6,2023
FW0061,Bata Sneakers - Green (Size 8),Bata,Footwear,Sneakers,"The Bata sneakers in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,8,Mesh upper with rubber sole,Unisex,1661.45,85.68,2513.55,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.6,2022
FW0062,Skechers Sandals - Blue (Size 10),Skechers,Footwear,Sandals,"The Skechers sandals in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,10,Mesh upper with rubber sole,Men,1402.4,110.71,2302.05,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,3.6,2023
FW0063,Nike Sneakers - Red (Size 8),Nike,Footwear,Sneakers,"The Nike sneakers in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,8,Mesh upper with rubber sole,Women,1603.62,142.65,2801.82,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.3,2022
FW0064,Puma Formal Shoes - Blue (Size 10),Puma,Footwear,Formal Shoes,"The Puma formal shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,10,Mesh upper with rubber sole,Men,657.48,87.06,1114.25,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.6,2025
FW0065,Nike Sports Shoes - Blue (Size 9),Nike,Footwear,Sports Shoes,"The Nike sports shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,9,Mesh upper with rubber sole,Unisex,939.65,142.78,1999.03,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,4.5,2024
FW0066,Asics Running Shoes - Grey (Size 11),Asics,Footwear,Running Shoes,"The Asics running shoes in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,11,Mesh upper with rubber sole,Women,1337.71,143.46,2847.58,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.9,2022
FW0067,Campus Sneakers - White (Size 11),Campus,Footwear,Sneakers,"The Campus sneakers in white color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",White,11,Mesh upper with rubber sole,Men,1321.8,67.88,1959.83,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.8,2023
FW0068,Nike Running Shoes - Blue (Size 7),Nike,Footwear,Running Shoes,"The Nike running shoes in blue color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Blue,7,Mesh upper with rubber sole,Women,1470.69,120.52,3164.07,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.5,2025
FW0069,Asics Sneakers - Brown (Size 11),Asics,Footwear,Sneakers,"The Asics sneakers in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,11,Mesh upper with rubber sole,Women,1258.27,111.96,2481.94,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.6,2025
FW0070,Reebok Formal Shoes - Black (Size 10),Reebok,Footwear,Formal Shoes,"The Reebok formal shoes in black color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Black,10,Mesh upper with rubber sole,Unisex,969.08,109.91,1600.16,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.7,2023
FW0071,Woodland Sandals - Grey (Size 7),Woodland,Footwear,Sandals,"The Woodland sandals in grey color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Grey,7,Mesh upper with rubber sole,Unisex,1396.91,107.86,2952.88,India,"Wipe with a clean, dry cloth. Do not machine wash.",12,4.3,2025
FW0072,Campus Formal Shoes - Red (Size 6),Campus,Footwear,Formal Shoes,"The Campus formal shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,6,Mesh upper with rubber sole,Women,2179.98,118.35,4704.86,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,3.8,2023
FW0073,Skechers Running Shoes - Green (Size 8),Skechers,Footwear,Running Shoes,"The Skechers running shoes in green color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Green,8,Mesh upper with rubber sole,Women,1382.92,102.47,2480.17,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.7,2025
FW0074,Woodland Running Shoes - Brown (Size 9),Woodland,Footwear,Running Shoes,"The Woodland running shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,9,Mesh upper with rubber sole,Unisex,2180.69,117.64,3107.85,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.9,2024
FW0075,Asics Formal Shoes - Brown (Size 11),Asics,Footwear,Formal Shoes,"The Asics formal shoes in brown color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Brown,11,Mesh upper with rubber sole,Men,870.72,71.64,1400.33,India,"Wipe with a clean, dry cloth. Do not machine wash.",3,4.4,2023
FW0076,New Balance Casual Shoes - Red (Size 8),New Balance,Footwear,Casual Shoes,"The New Balance casual shoes in red color is designed for everyday comfort and long-lasting durability. It features a breathable mesh upper, cushioned insole, and a slip-resistant rubber outsole. Ideal for daily wear, light workouts, and extended walking sessions. This model is suitable for both casual and semi-active lifestyles and offers excellent grip, foot support, and modern styling.",Red,8,Mesh upper with rubber sole,Men,1081.99,111.78,1810.57,India,"Wipe with a clean, dry cloth. Do not machine wash.",6,3.8,2022
